ID,City,District,Neighborhood,Condition,Type,Rooms,Area_m2,Lift,Views,Floor_number,Price
1748,Barcelona,Sarrià-Sant Gervasi,Les Tres Torres,New,Flat,3,200,Yes,Exterior,Floor 3,2360000
1749,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,New,Flat,2,82,Yes,Exterior,Floor 3,540000
1750,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,New,Flat,2,82,Yes,Exterior,Floor 2,525000
1751,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,New,Penthouse,1,67,Yes,Exterior,Floor 4,475000
1752,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,New,Flat,2,82,Yes,Exterior,Floor 1,500000
1753,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,New,Penthouse,1,50,Yes,Exterior,Floor 4,360000
1754,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,New,Flat,1,50,Yes,Exterior,Floor 2,335000
1755,Barcelona,Sant Andreu,Navas,New,Flat,2,77,Yes,Exterior,Floor 2,345000
1756,Barcelona,Sant Andreu,Navas,New,Flat,2,77,Yes,Exterior,Floor 6,425000
1757,Barcelona,Sant Andreu,Navas,New,Flat,2,77,Yes,Exterior,Floor 4,355000
1758,Barcelona,Sant Andreu,Navas,New,Flat,2,77,Yes,Exterior,Mezzanine,340000
1759,Barcelona,Sant Andreu,Navas,New,Flat,2,77,Yes,Exterior,Floor 1,340000
1760,Barcelona,Horta-Guinardó,El Guinardó,New,Duplex,2,100,Yes,Exterior,Ground Floor,485000
1761,Barcelona,Horta-Guinardó,El Guinardó,New,Duplex,2,94,Yes,Exterior,Ground Floor,465000
1762,Barcelona,Horta-Guinardó,Can Baró,New,Duplex,2,105,Yes,Exterior,Ground Floor,367500
1763,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,2,69,Yes,Exterior,Floor 6,624000
1764,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,2,73,Yes,Exterior,Floor 2,648000
1765,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,2,70,Yes,Exterior,Floor 4,624000
1766,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,2,69,Yes,Exterior,Floor 5,616000
1767,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,2,70,Yes,Exterior,Floor 3,616000
1768,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,2,73,Yes,Exterior,Floor 2,639000
1769,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,2,69,Yes,Exterior,Floor 3,599000
1770,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,2,70,Yes,Exterior,Floor 2,607000
1771,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,2,73,Yes,Exterior,Floor 7,683000
1772,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,2,69,Yes,Exterior,Floor 2,591000
1773,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Penthouse,1,108,Yes,Exterior,Floor 2,703000
1774,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Penthouse,1,164,Yes,Exterior,Floor 2,986500
1775,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,1,153,Yes,Exterior,Ground Floor,916000
1776,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Penthouse,1,138,Yes,Exterior,Floor 2,826500
1777,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,1,105,Yes,Exterior,Floor 1,577000
1778,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,1,76,Yes,Exterior,Floor 1,496000
1779,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,1,115,Yes,Exterior,Floor 1,630000
1780,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Penthouse,1,110,Yes,Exterior,Floor 2,717000
1781,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Penthouse,1,151,Yes,Exterior,Floor 2,907500
1782,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,1,118,Yes,Exterior,Floor 1,648000
1783,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,1,103,Yes,Exterior,Ground Floor,545000
1784,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,1,63,Yes,Exterior,Floor 1,410000
1785,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,1,75,Yes,Exterior,Ground Floor,452500
1786,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,4,114,Yes,Exterior,Floor 5,596000
1787,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,2,67,Yes,Exterior,Floor 4,375000
1788,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,3,95,Yes,Exterior,Floor 3,499000
1789,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,4,119,Yes,Exterior,Floor 3,630000
1790,Barcelona,Sant Andreu,Sant Andreu,New,Flat,4,91,Yes,Exterior,Floor 2,410000
1791,Barcelona,Sant Andreu,Sant Andreu,New,Flat,3,88,Yes,Exterior,Floor 1,395000
1792,Barcelona,Sant Andreu,Sant Andreu,New,Flat,3,87,Yes,Exterior,Floor 1,380000
1793,Barcelona,Sant Andreu,Sant Andreu,New,Flat,4,114,Yes,Exterior,Floor 2,490000
1794,Barcelona,Sant Andreu,Sant Andreu,New,Flat,4,109,Yes,Exterior,Floor 1,480000
1795,Barcelona,Sant Andreu,Sant Andreu,New,Flat,3,84,Yes,Exterior,Floor 1,380000
1796,Barcelona,Sant Andreu,Sant Andreu,New,Duplex,4,147,Yes,Exterior,Ground Floor,520000
1797,Barcelona,Sant Andreu,Sant Andreu,New,Duplex,3,120,Yes,Exterior,Ground Floor,385000
1798,Barcelona,Sant Andreu,Sant Andreu,New,Duplex,3,96,Yes,Exterior,Ground Floor,360000
1799,Barcelona,Sant Andreu,Sant Andreu,New,Duplex,4,114,Yes,Exterior,Ground Floor,375000
1800,Barcelona,Sant Andreu,Sant Andreu,New,Duplex,3,112,Yes,Exterior,Ground Floor,420000
1801,Barcelona,Horta-Guinardó,Horta,New,Flat,1,55,Yes,Exterior,Ground Floor,162000
1802,Barcelona,Sant Andreu,Sant Andreu,New,Flat,3,86,Yes,Exterior,Floor 4,445000
1803,Barcelona,Sant Andreu,Sant Andreu,New,Flat,3,86,Yes,Exterior,Floor 3,410000
1804,Barcelona,Sant Andreu,Sant Andreu,New,Flat,3,86,Yes,Exterior,Floor 2,405000
1805,Barcelona,Sant Andreu,Sant Andreu,New,Flat,3,86,Yes,Exterior,Floor 1,400000
1806,Barcelona,Sant Andreu,Sant Andreu,New,Flat,2,69,Yes,Exterior,Floor 4,385000
1807,Barcelona,Sant Andreu,Sant Andreu,New,Flat,2,69,Yes,Exterior,Floor 3,350000
1808,Barcelona,Sant Andreu,Sant Andreu,New,Flat,2,69,Yes,Exterior,Floor 2,345000
1809,Barcelona,Sant Andreu,Sant Andreu,New,Flat,2,69,Yes,Exterior,Floor 1,340000
1810,Barcelona,Eixample,La Sagrada Família,New,Flat,3,148,Yes,Exterior,Floor 4,745000
1811,Barcelona,Horta-Guinardó,La Font D'En Fargues,New,Flat,3,112,Yes,Exterior,Ground Floor,495000
1812,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Duplex,3,104,Yes,Exterior,Floor 4,620000
1813,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Duplex,3,104,Yes,Exterior,Ground Floor,645000
1814,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Flat,3,104,Yes,Exterior,Floor 1,429000
1815,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Flat,3,91,Yes,Exterior,Floor 1,409000
1816,Barcelona,Sant Martí,El Clot,New,Flat,3,95,Yes,Exterior,Floor 3,575000
1817,Barcelona,Sant Martí,El Clot,New,Flat,3,95,Yes,Exterior,Ground Floor,457000
1818,Barcelona,Sant Martí,El Clot,New,Flat,2,83,Yes,Exterior,Ground Floor,358000
1819,Barcelona,Sant Martí,El Clot,New,Flat,2,82,Yes,Exterior,Floor 2,398000
1820,Barcelona,Sant Martí,El Clot,New,Flat,3,91,Yes,Exterior,Floor 1,446000
1821,Barcelona,Sant Martí,El Clot,New,Flat,3,91,Yes,Exterior,Floor 2,455000
1822,Barcelona,Sant Martí,El Clot,New,Flat,2,81,Yes,Exterior,Floor 1,391000
1823,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,1,78,Yes,Exterior,Floor 2,495000
1824,Barcelona,Horta-Guinardó,La Font D'En Fargues,New,Flat,3,115,Yes,Exterior,Floor 2,450000
1825,Barcelona,Ciutat Vella,El Barri Gòtic,New,Penthouse,2,140,Yes,Exterior,Floor 5,650000
1826,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,100,Yes,Exterior,Floor 4,450000
1827,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,100,Yes,Exterior,Floor 3,450000
1828,Barcelona,Sant Martí,El Poblenou,New,Flat,3,113,Yes,Exterior,Floor 3,750000
1829,Barcelona,Sant Martí,El Poblenou,New,Flat,3,113,Yes,Exterior,Floor 2,750000
1830,Barcelona,Sant Martí,El Poblenou,New,Flat,3,106,Yes,Exterior,Floor 1,690000
1831,Barcelona,Horta-Guinardó,La Teixonera,New,Flat,2,53,Yes,Exterior,Floor 1,252920
1832,Barcelona,Sants-Montjuïc,Sants - Badal,New,Flat,2,72,Yes,Exterior,Floor 2,340000
1833,Barcelona,Sants-Montjuïc,Sants - Badal,New,Flat,3,92,Yes,Exterior,Floor 2,435000
1834,Barcelona,Sants-Montjuïc,Sants - Badal,New,Flat,3,107,Yes,Exterior,Floor 2,493718
1835,Barcelona,Sant Andreu,Navas,New,Flat,2,56,Yes,Exterior,Floor 4,282000
1836,Barcelona,Sant Andreu,Navas,New,Flat,2,56,Yes,Exterior,Floor 3,272000
1837,Barcelona,Sant Andreu,Navas,New,Flat,2,56,Yes,Exterior,Floor 4,286000
1838,Barcelona,Sant Andreu,Navas,New,Flat,2,56,Yes,Exterior,Floor 3,268000
1839,Barcelona,Sarrià-Sant Gervasi,Les Tres Torres,New,Flat,2,145,Yes,Exterior,Ground Floor,1210000
1840,Barcelona,Sarrià-Sant Gervasi,Les Tres Torres,New,Flat,2,198,Yes,Exterior,Floor 1,1940000
1841,Barcelona,Sant Martí,El Poblenou,New,Flat,3,92,Yes,Exterior,Floor 3,606000
1842,Barcelona,Sant Martí,El Poblenou,New,Flat,2,92,Yes,Exterior,Floor 2,690000
1843,Barcelona,Sant Martí,El Poblenou,New,Flat,2,63,Yes,Exterior,Ground Floor,296000
1844,Barcelona,Sant Martí,El Poblenou,New,Flat,2,88,Yes,Exterior,Floor 2,650000
1845,Barcelona,Sant Martí,El Poblenou,New,Flat,2,76,Yes,Exterior,Ground Floor,398000
1846,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,2,61,Yes,Exterior,Floor 2,328000
1847,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,2,61,Yes,Exterior,Floor 1,298000
1848,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,3,85,Yes,Exterior,Floor 1,408000
1849,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,2,58,Yes,Exterior,Floor 4,398000
1850,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,2,61,Yes,Exterior,Floor 3,348000
1851,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,New,Flat,1,29,Yes,Exterior,Ground Floor,118000
1852,Barcelona,Horta-Guinardó,El Carmel,New,Flat,2,75,Yes,Exterior,Floor 2,337000
1853,Barcelona,Horta-Guinardó,El Carmel,New,Flat,2,75,Yes,Exterior,Floor 1,335000
1854,Barcelona,Horta-Guinardó,El Carmel,New,Duplex,3,116,Yes,Exterior,Ground Floor,395000
1855,Barcelona,Sants-Montjuïc,La Marina De Port,New,Flat,4,118,Yes,Exterior,Floor 1,502000
1856,Barcelona,Horta-Guinardó,Can Baró,New,Flat,2,74,Yes,Exterior,Floor 2,296500
1857,Barcelona,Horta-Guinardó,Can Baró,New,Duplex,4,230,Yes,Exterior,Ground Floor,599000
1858,Barcelona,Horta-Guinardó,Can Baró,New,Flat,1,52,Yes,Exterior,Floor 1,201500
1859,Barcelona,Horta-Guinardó,Can Baró,New,Flat,1,62,Yes,Exterior,Floor 1,225500
1860,Barcelona,Horta-Guinardó,Can Baró,New,Flat,1,62,Yes,Exterior,Floor 2,235500
1861,Barcelona,Horta-Guinardó,Can Baró,New,Flat,1,52,Yes,Exterior,Floor 2,209500
1862,Barcelona,Sant Martí,Provençals Del Poblenou,New,Flat,2,69,Yes,Exterior,Floor 2,435000
1863,Barcelona,Sant Martí,La Vila Olímpica Del Poblenou,New,Duplex,2,110,Yes,Exterior,Floor 6,795000
1864,Barcelona,Sant Martí,La Vila Olímpica Del Poblenou,New,Flat,1,63,Yes,Exterior,Ground Floor,356000
1865,Barcelona,Sants-Montjuïc,Sants,New,Flat,2,76,Yes,Exterior,Floor 1,340000
1866,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,New,Flat,3,77,Yes,Exterior,Ground Floor,268000
1867,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,New,Flat,3,87,Yes,Exterior,Floor 2,312000
1868,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,New,Flat,1,47,Yes,Exterior,Ground Floor,156000
1869,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,New,Penthouse,3,73,Yes,Exterior,Floor 3,358000
1870,Barcelona,Gràcia,El Coll,New,Flat,3,72,Yes,Exterior,Floor 1,365000
1871,Barcelona,Gràcia,El Coll,New,Flat,4,103,Yes,Exterior,Floor 2,465000
1872,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,New,Flat,2,55,Yes,Exterior,Floor 3,267000
1873,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,New,Flat,2,61,Yes,Exterior,Floor 2,274000
1874,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,New,Flat,2,55,Yes,Exterior,Floor 2,260000
1875,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,New,Flat,2,74,Yes,Exterior,Ground Floor,347000
1876,Barcelona,Sant Andreu,El Congrés I Els Indians,New,Flat,3,90,Yes,Exterior,Floor 2,418000
1877,Barcelona,Sant Andreu,El Congrés I Els Indians,New,Flat,2,143,Yes,Exterior,Ground Floor,455000
1878,Barcelona,Sant Andreu,El Congrés I Els Indians,New,Flat,3,98,Yes,Exterior,Floor 4,467000
1879,Barcelona,Sant Andreu,El Congrés I Els Indians,New,Flat,3,94,Yes,Exterior,Floor 4,458000
1880,Barcelona,Sant Martí,El Poblenou,New,Flat,4,115,Yes,Exterior,Floor 1,601500
1881,Barcelona,Sant Martí,El Clot,New,Flat,2,70,Yes,Exterior,Ground Floor,285000
1882,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,1,70,Yes,Exterior,Ground Floor,295000
1883,Barcelona,Gràcia,La Vila De Gràcia,New,Flat,2,90,Yes,Exterior,Ground Floor,622250
1884,Barcelona,Gràcia,La Vila De Gràcia,New,Flat,1,71,Yes,Exterior,Ground Floor,523450
1885,Barcelona,Sant Martí,Diagonal Mar I El Front Marítim Del Poblenou,New,Flat,3,73,Yes,Exterior,Floor 5,462000
1886,Barcelona,Horta-Guinardó,El Guinardó,New,Duplex,4,187,Yes,Exterior,Ground Floor,778000
1887,Barcelona,Les Corts,Les Corts,New,Flat,3,120,Yes,Exterior,Floor 1,820000
1888,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,New,Flat,2,75,Yes,Exterior,Floor 2,425000
1889,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,New,Flat,2,75,Yes,Exterior,Floor 4,450000
1890,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,New,Flat,2,74,Yes,Exterior,Floor 4,445000
1891,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,New,Flat,2,75,Yes,Exterior,Floor 3,440000
1892,Barcelona,Sant Martí,El Poblenou,New,Flat,4,113,Yes,Exterior,Floor 1,705000
1893,Barcelona,Horta-Guinardó,El Guinardó,New,Duplex,2,62,Yes,Exterior,Floor 2,305000
1894,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,1,45,Yes,Exterior,Floor 1,240000
1895,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,1,45,Yes,Exterior,Floor 2,250000
1896,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,2,63,Yes,Exterior,Floor 2,315000
1897,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,2,63,Yes,Exterior,Floor 1,305000
1898,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,3,90,Yes,Exterior,Floor 1,650000
1899,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,3,130,Yes,Exterior,Ground Floor,1125000
1900,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,4,146,Yes,Exterior,Floor 2,1195000
1901,Barcelona,Gràcia,La Vila De Gràcia,New,Flat,3,92,Yes,Exterior,Floor 1,442000
1902,Barcelona,Sant Martí,El Poblenou,New,Flat,2,63,Yes,Exterior,Floor 2,394000
1903,Barcelona,Sant Martí,Diagonal Mar I El Front Marítim Del Poblenou,New,Flat,2,70,Yes,Exterior,Floor 1,371000
1904,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,79,Yes,Exterior,Floor 2,638000
1905,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,69,Yes,Exterior,Floor 2,571000
1906,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,79,Yes,Exterior,Floor 2,661000
1907,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,59,Yes,Exterior,Floor 2,510000
1908,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,3,88,Yes,Exterior,Floor 2,694000
1909,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,79,Yes,Exterior,Mezzanine,483000
1910,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,71,Yes,Exterior,Mezzanine,431000
1911,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,82,Yes,Exterior,Mezzanine,498000
1912,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,56,Yes,Exterior,Mezzanine,357000
1913,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,90,Yes,Exterior,Mezzanine,533000
1914,Barcelona,Les Corts,Les Corts,New,Flat,2,72,Yes,Exterior,Floor 2,510000
1915,Barcelona,Sarrià-Sant Gervasi,Sarrià,New,Flat,4,154,Yes,Exterior,Floor 1,1253000
1916,Barcelona,Sarrià-Sant Gervasi,Sarrià,New,Flat,3,117,Yes,Exterior,Floor 1,978000
1917,Barcelona,Sarrià-Sant Gervasi,Sarrià,New,Flat,2,86,Yes,Exterior,Ground Floor,545000
1918,Barcelona,Horta-Guinardó,La Font D'En Fargues,New,Flat,2,68,Yes,Exterior,Floor 1,320000
1919,Barcelona,Horta-Guinardó,La Font D'En Fargues,New,Flat,4,130,Yes,Exterior,Floor 2,584000
1920,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Duplex,3,102,Yes,Exterior,Floor 4,595000
1921,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Flat,2,52,Yes,Exterior,Floor 1,305000
1922,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Flat,2,52,Yes,Exterior,Floor 2,300000
1923,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Flat,2,52,Yes,Exterior,Floor 3,305000
1924,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Flat,2,52,Yes,Exterior,Floor 2,310000
1925,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Flat,2,52,Yes,Exterior,Floor 3,315000
1926,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Flat,2,52,Yes,Exterior,Floor 1,295000
1927,Barcelona,Les Corts,Les Corts,New,Flat,2,72,Yes,Interior,Floor 1,495000
1928,Barcelona,Les Corts,Les Corts,New,Duplex,3,125,Yes,Interior,Ground Floor,795000
1929,Barcelona,Eixample,La Nova Esquerra De L'Eixample,New,Flat,2,129,Yes,Exterior,Ground Floor,758000
1930,Barcelona,Les Corts,Les Corts,New,Flat,4,127,Yes,Exterior,Floor 1,977500
1931,Barcelona,Les Corts,Les Corts,New,Flat,2,81,Yes,Exterior,Ground Floor,634500
1932,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,New,Flat,1,47,Yes,Exterior,Ground Floor,200000
1933,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,New,Flat,1,72,Yes,Exterior,Ground Floor,300000
1934,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,1,81,Yes,Exterior,Ground Floor,445500
1935,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,2,58,Yes,Exterior,Floor 1,224000
1936,Barcelona,Les Corts,Les Corts,New,Flat,4,143,Yes,Exterior,Floor 3,995000
1937,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,4,92,Yes,Exterior,Floor 3,460000
1938,Barcelona,Horta-Guinardó,La Font D'En Fargues,Needs Refurb,Terraced,6,174,No,Exterior,Multiple,299000
1939,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,5,183,Yes,Exterior,Floor 3,725000
1940,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,6,183,Yes,Exterior,Floor 3,725000
1941,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,Needs Refurb,Flat,3,99,Yes,Exterior,Floor 4,340000
1942,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,4,196,Yes,Exterior,Floor 1,595000
1943,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,5,210,Yes,Exterior,Floor 1,749000
1944,Barcelona,Les Corts,Les Corts,Needs Refurb,Flat,4,113,Yes,Exterior,Floor 3,475000
1945,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,5,192,Yes,Exterior,Floor 1,990000
1946,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Penthouse,4,190,Yes,Exterior,Floor 7,1175000
1947,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,3,85,Yes,Interior,Mezzanine,265000
1948,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,3,92,Yes,Exterior,Floor 5,395000
1949,Barcelona,Ciutat Vella,El Barri Gòtic,Needs Refurb,Flat,5,175,Yes,Exterior,Floor 1,680000
1950,Barcelona,Sarrià-Sant Gervasi,Sarrià,Needs Refurb,Flat,5,143,Yes,Exterior,Floor 1,638000
1951,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,4,139,Yes,Exterior,Floor 4,695000
1952,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,4,110,No,Exterior,Floor 1,550000
1953,Barcelona,Sants-Montjuïc,Sants,Needs Refurb,Flat,4,72,No,Exterior,Floor 1,229000
1954,Barcelona,Nou Barris,Porta,Needs Refurb,Flat,3,71,Yes,Exterior,Floor 4,230000
1955,Barcelona,Eixample,Sant Antoni,Needs Refurb,Flat,3,79,Yes,Exterior,Floor 5,345000
1956,Barcelona,Eixample,La Sagrada Família,Needs Refurb,Flat,3,110,Yes,Exterior,Mezzanine,525000
1957,Barcelona,Eixample,La Sagrada Família,Needs Refurb,Penthouse,2,83,Yes,Exterior,Floor 3,390000
1958,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Needs Refurb,Flat,4,100,Yes,Interior,Floor 3,350000
1959,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Penthouse,4,202,Yes,Exterior,Floor 8,950000
1960,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Needs Refurb,Flat,5,247,Yes,Exterior,Floor 2,1250000
1961,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,4,170,Yes,Exterior,Floor 3,730000
1962,Barcelona,Les Corts,Pedralbes,Needs Refurb,Flat,3,62,Yes,Exterior,Floor 6,385000
1963,Barcelona,Les Corts,Pedralbes,Needs Refurb,Flat,3,73,Yes,Exterior,Floor 8,430000
1964,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,5,200,Yes,Exterior,Floor 4,1200000
1965,Barcelona,Eixample,El Fort Pienc,Needs Refurb,Flat,6,145,Yes,Exterior,Floor 4,530000
1966,Barcelona,Les Corts,La Maternitat I Sant Ramon,Needs Refurb,Flat,4,80,Yes,Exterior,Floor 5,340000
1967,Barcelona,Les Corts,Pedralbes,Needs Refurb,Flat,5,297,Yes,Exterior,Floor 2,1550000
1968,Barcelona,Sarrià-Sant Gervasi,Sarrià,Needs Refurb,House,4,262,No,Exterior,Multiple,1350000
1969,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,3,124,Yes,Exterior,Floor 4,759000
1970,Barcelona,Horta-Guinardó,Horta,Needs Refurb,Detached,5,161,No,Exterior,Multiple,490000
1971,Barcelona,Sant Martí,El Clot,Needs Refurb,Flat,3,77,Yes,Exterior,Floor 4,255000
1972,Barcelona,Gràcia,La Vila De Gràcia,Needs Refurb,Flat,2,74,No,Exterior,Floor 1,325000
1973,Barcelona,Sant Martí,El Poblenou,Needs Refurb,Detached,4,150,No,Exterior,Multiple,360000
1974,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,7,212,Yes,Exterior,Floor 2,1650000
1975,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,5,285,Yes,Exterior,Floor 2,1780000
1976,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Needs Refurb,Flat,5,200,Yes,Exterior,Floor 6,895000
1977,Barcelona,Les Corts,Pedralbes,Needs Refurb,House,6,800,No,Exterior,Multiple,6500000
1978,Barcelona,Les Corts,Pedralbes,Needs Refurb,House,10,790,No,Exterior,Multiple,4600000
1979,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Needs Refurb,Flat,5,140,Yes,Exterior,Floor 8,670000
1980,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,6,155,Yes,Exterior,Floor 5,755000
1981,Barcelona,Horta-Guinardó,El Guinardó,Needs Refurb,Flat,3,81,No,Exterior,Floor 3,192000
1982,Barcelona,Sant Martí,Provençals Del Poblenou,Needs Refurb,Flat,4,79,Yes,Exterior,Floor 4,195000
1983,Barcelona,Sarrià-Sant Gervasi,Les Tres Torres,Needs Refurb,Duplex,7,435,Yes,Exterior,Floor 4,1850000
1984,Barcelona,Horta-Guinardó,La Font D'En Fargues,Needs Refurb,Terraced,1,47,No,Exterior,Multiple,185000
